model,tts_backend,word_count_low,word_count_high,row_count,conversion_time_s_mean,conversion_time_s_var,conversion_time_s_std,conversion_time_s_min,conversion_time_s_max,audio_duration_s_mean,audio_duration_s_var,audio_duration_s_std,audio_duration_s_min,audio_duration_s_max,real_time_factor_mean,real_time_factor_var,real_time_factor_std,real_time_factor_min,real_time_factor_max
hexgrad/Kokoro-82M,kokoro,169,169,1,0.7466600630432367,0.0,0.0,0.7466600630432367,0.7466600630432367,66.475,0.0,0.0,66.475,66.475,89.02980524907308,0.0,0.0,89.02980524907308,89.02980524907308
hexgrad/Kokoro-82M,kokoro,171,171,2,0.8645955459214747,0.0840267058702593,0.2898736032657325,0.5747219426557422,1.1544691491872072,87.73750000000001,7.357656249999993,2.7124999999999986,85.025,90.45,113.14440203146629,1210.8106265743086,34.796704248740404,78.34769778272589,147.9411062802067
hexgrad/Kokoro-82M,kokoro,173,173,2,0.578643137589097,0.0,0.0,0.578643137589097,0.578643137589097,100.125,0.0,0.0,100.125,100.125,173.0341094463998,0.0,0.0,173.0341094463998,173.0341094463998
hexgrad/Kokoro-82M,kokoro,175,175,2,1.1039489218965173,0.0,0.0,1.1039489218965173,1.1039489218965173,144.1,0.0,0.0,144.1,144.1,130.5314015366263,0.0,0.0,130.5314015366263,130.5314015366263
hexgrad/Kokoro-82M,kokoro,176,176,5,0.6439274149015546,0.0,0.0,0.6439274149015546,0.6439274149015546,64.925,0.0,0.0,64.925,64.925,100.82658153314674,0.0,0.0,100.82658153314674,100.82658153314674
hexgrad/Kokoro-82M,kokoro,177,177,1,0.6843722257763147,0.0,0.0,0.6843722257763147,0.6843722257763147,101.875,0.0,0.0,101.875,101.875,148.8590509125915,0.0,0.0,148.8590509125915,148.8590509125915
hexgrad/Kokoro-82M,kokoro,182,182,2,0.4943830696865916,0.0,0.0,0.4943830696865916,0.4943830696865916,84.225,0.0,0.0,84.225,84.225,170.36384367570162,0.0,0.0,170.36384367570162,170.36384367570162
hexgrad/Kokoro-82M,kokoro,188,188,3,0.491540774392585,0.0003850314839072881,0.019622219138193522,0.4637907659634948,0.50541577860713,82.19166666666666,76.4672222222222,8.744553860673637,69.825,88.375,166.75495901694376,131.25492355669127,11.45665411700516,150.5528033852575,174.85603683278688
hexgrad/Kokoro-82M,kokoro,192,192,2,0.9078386006876826,0.0002091231467858702,0.014461090788245201,0.8933775098994374,0.9222996914759278,114.3375,402.50390625,20.0625,94.275,134.4,125.62459831526365,403.93363680648366,20.09810032830177,105.52649798696189,145.72269864356542
hexgrad/Kokoro-82M,kokoro,194,194,2,0.36438453756272793,0.0,0.0,0.36438453756272793,0.36438453756272793,86.95,0.0,0.0,86.95,86.95,238.62154135734085,0.0,0.0,238.62154135734085,238.62154135734085
hexgrad/Kokoro-82M,kokoro,195,195,2,0.37066575046628714,0.0,0.0,0.37066575046628714,0.37066575046628714,78.325,0.0,0.0,78.325,78.325,211.3089755432471,0.0,0.0,211.3089755432471,211.3089755432471
hexgrad/Kokoro-82M,kokoro,197,197,1,0.4655303070321679,0.0,0.0,0.4655303070321679,0.4655303070321679,93.05,0.0,0.0,93.05,93.05,199.87957517354565,0.0,0.0,199.87957517354565,199.87957517354565
hexgrad/Kokoro-82M,kokoro,200,200,1,0.384609411470592,0.0,0.0,0.384609411470592,0.384609411470592,83.275,0.0,0.0,83.275,83.275,216.51836256837768,0.0,0.0,216.51836256837768,216.51836256837768
hexgrad/Kokoro-82M,kokoro,201,201,2,0.48426898662000895,0.002805220321294267,0.05296433065086603,0.4313046559691429,0.537233317270875,89.05,254.4025000000001,15.950000000000003,73.1,105.0,182.4657872104173,168.48095039998063,12.980021201830937,169.48576600858635,195.44580841224823
hexgrad/Kokoro-82M,kokoro,205,205,1,0.5980932591482997,0.0,0.0,0.5980932591482997,0.5980932591482997,114.825,0.0,0.0,114.825,114.825,191.9851097528064,0.0,0.0,191.9851097528064,191.9851097528064
hexgrad/Kokoro-82M,kokoro,208,208,1,0.470347436144948,0.0,0.0,0.470347436144948,0.470347436144948,84.65,0.0,0.0,84.65,84.65,179.97334203372426,0.0,0.0,179.97334203372426,179.97334203372426
hexgrad/Kokoro-82M,kokoro,209,209,1,0.4305145861580968,0.0,0.0,0.4305145861580968,0.4305145861580968,99.875,0.0,0.0,99.875,99.875,231.98981686377323,0.0,0.0,231.98981686377323,231.98981686377323
hexgrad/Kokoro-82M,kokoro,212,212,1,0.6114069344475865,0.0,0.0,0.6114069344475865,0.6114069344475865,72.825,0.0,0.0,72.825,72.825,119.11052344507388,0.0,0.0,119.11052344507388,119.11052344507388
hexgrad/Kokoro-82M,kokoro,215,215,1,0.9234079131856561,0.0,0.0,0.9234079131856561,0.9234079131856561,80.25,0.0,0.0,80.25,80.25,86.906337766964,0.0,0.0,86.906337766964,86.906337766964
hexgrad/Kokoro-82M,kokoro,216,216,2,0.9637004407122731,0.0,0.0,0.9637004407122731,0.9637004407122731,91.975,0.0,0.0,91.975,91.975,95.43940846599703,0.0,0.0,95.43940846599703,95.43940846599703
hexgrad/Kokoro-82M,kokoro,229,229,3,0.9028556505218148,0.0,0.0,0.9028556505218148,0.9028556505218148,81.45,0.0,0.0,81.45,81.45,90.21375670953061,0.0,0.0,90.21375670953061,90.21375670953061
hexgrad/Kokoro-82M,kokoro,254,254,2,0.31499848142266273,0.0,0.0,0.31499848142266273,0.31499848142266273,86.85,0.0,0.0,86.85,86.85,275.71561490629944,0.0,0.0,275.71561490629944,275.71561490629944
hexgrad/Kokoro-82M,kokoro,257,257,1,1.2456897730007768,0.0,0.0,1.2456897730007768,1.2456897730007768,162.475,0.0,0.0,162.475,162.475,130.42974544826635,0.0,0.0,130.42974544826635,130.42974544826635
hexgrad/Kokoro-82M,kokoro,264,264,2,0.6870018616318703,0.0010415242941100994,0.03227265551686287,0.6547292061150074,0.7192745171487331,133.05,148.84000000000006,12.200000000000003,120.85,145.25,193.25985773027276,75.33772595616186,8.679730753667528,184.58012697660521,201.93958848394027
hexgrad/Kokoro-82M,kokoro,279,279,1,0.8322764225304127,0.0,0.0,0.8322764225304127,0.8322764225304127,108.4,0.0,0.0,108.4,108.4,130.2451890568111,0.0,0.0,130.2451890568111,130.2451890568111
hexgrad/Kokoro-82M,kokoro,288,288,1,1.0608118819072843,0.0,0.0,1.0608118819072843,1.0608118819072843,193.95,0.0,0.0,193.95,193.95,182.83166252935254,0.0,0.0,182.83166252935254,182.83166252935254
hexgrad/Kokoro-82M,kokoro,316,316,1,0.5678964545950294,0.0,0.0,0.5678964545950294,0.5678964545950294,134.05,0.0,0.0,134.05,134.05,236.04655199968087,0.0,0.0,236.04655199968087,236.04655199968087
hexgrad/Kokoro-82M,kokoro,356,356,1,1.0136194098740816,0.0,0.0,1.0136194098740816,1.0136194098740816,133.025,0.0,0.0,133.025,133.025,131.23762104804726,0.0,0.0,131.23762104804726,131.23762104804726
hexgrad/Kokoro-82M,kokoro,363,363,1,1.1805411418899894,0.0,0.0,1.1805411418899894,1.1805411418899894,139.875,0.0,0.0,139.875,139.875,118.48379953625917,0.0,0.0,118.48379953625917,118.48379953625917
hexgrad/Kokoro-82M,kokoro,382,382,1,0.7802922213450074,0.0,0.0,0.7802922213450074,0.7802922213450074,191.35,0.0,0.0,191.35,191.35,245.2286396885588,0.0,0.0,245.2286396885588,245.2286396885588
hexgrad/Kokoro-82M,kokoro,481,481,2,1.5391530795022845,0.0,0.0,1.5391530795022845,1.5391530795022845,258.225,0.0,0.0,258.225,258.225,167.77083672762566,0.0,0.0,167.77083672762566,167.77083672762566
hexgrad/Kokoro-82M,kokoro,512,512,2,0.5148939453065395,0.0,0.0,0.5148939453065395,0.5148939453065395,132.3,0.0,0.0,132.3,132.3,256.9461171683343,0.0,0.0,256.9461171683343,256.9461171683343
hexgrad/Kokoro-82M,kokoro,522,522,2,1.5892686545848846,0.0,0.0,1.5892686545848846,1.5892686545848846,202.325,0.0,0.0,202.325,202.325,127.30698451536948,0.0,0.0,127.30698451536948,127.30698451536948
hexgrad/Kokoro-82M,kokoro,564,564,1,1.5976475421339273,0.0,0.0,1.5976475421339273,1.5976475421339273,294.1,0.0,0.0,294.1,294.1,184.0831549161212,0.0,0.0,184.0831549161212,184.0831549161212
hexgrad/Kokoro-82M,kokoro,908,908,1,2.7089067064225674,0.0,0.0,2.7089067064225674,2.7089067064225674,462.25,0.0,0.0,462.25,462.25,170.6407972279178,0.0,0.0,170.6407972279178,170.6407972279178
hexgrad/Kokoro-82M,kokoro,1251,1251,1,3.0673488173633814,0.0,0.0,3.0673488173633814,3.0673488173633814,432.925,0.0,0.0,432.925,432.925,141.13980045221328,0.0,0.0,141.13980045221328,141.13980045221328
hexgrad/Kokoro-82M,kokoro,2761,2761,4,8.096681869588792,0.0,0.0,8.096681869588792,8.096681869588792,1141.225,0.0,0.0,1141.225,1141.225,140.94971475740587,0.0,0.0,140.94971475740587,140.94971475740587
